latitude,longitude,block,street_name
1.32098631883361,103.939810017674,40,BEDOK STH RD
1.32105071817919,103.94080318215,41,BEDOK STH RD
1.32147847826864,103.940721046918,42,BEDOK STH RD
1.32154128092743,103.94159328974,43,BEDOK STH RD
1.32111554780573,103.941675526083,44,BEDOK STH RD
1.32608768387223,103.928232502969,201,BEDOK NTH ST 1
1.32565628436987,103.927990975389,202,BEDOK NTH ST 1
1.32574461342218,103.929194613757,203,BEDOK NTH ST 1
1.3263590952062,103.929995919076,204,BEDOK NTH ST 1
1.32592675434671,103.930808082635,205,BEDOK NTH ST 1
1.32459747425089,103.931870597704,210,NEW UPP CHANGI RD
1.32550084519554,103.931967583359,211,NEW UPP CHANGI RD
1.32635298072479,103.932637214105,213,BEDOK NTH ST 1
1.32587565122356,103.932493035074,214,BEDOK NTH ST 1
1.32683721721431,103.933920712718,217,BEDOK NTH ST 1
1.32749295541458,103.934249434214,218,BEDOK NTH ST 1
1.32298387408496,103.94634228899,5,JLN LIMAU PURUT
1.32305818047191,103.946519494999,9,JLN LIMAU PURUT
1.32309520954997,103.946580689064,11,JLN LIMAU PURUT
1.32346619668745,103.948703854369,52,JLN LIMAU PURUT
1.32475747118495,103.94740487222,19,JLN LIMAU NIPIS
1.32473695240881,103.948453336517,38,JLN LIMAU NIPIS
1.32513886207474,103.948431889551,39,JLN LIMAU NIPIS
1.32386253361076,103.946815871341,23,JLN LIMAU MANIS
1.3238162666287,103.947937682908,42,JLN LIMAU MANIS
1.32427694842692,103.947883773344,45,JLN LIMAU MANIS
1.32457428170939,103.948717203197,63,JLN LIMAU MANIS
1.32461403271387,103.948801904946,65,JLN LIMAU MANIS
1.32269036598568,103.94735695505,23,JLN LIMAU BALI
1.38124844082168,103.868361475988,3,SELETAR TER
1.38084913117743,103.868088041247,4,SELETAR TER
1.38124337750461,103.868422337506,5,SELETAR TER
1.38084028794624,103.868200903435,8,SELETAR TER
1.38122076878232,103.868700221421,15,SELETAR TER
1.38121541094124,103.868759674618,17,SELETAR TER
1.38120692302686,103.868869602157,21,SELETAR TER
1.3820799477114,103.869029591048,29,SELETAR TER
1.3822515304693,103.86906900195,31,SELETAR TER
1.38120466500681,103.8693573592,54,SELETAR TER
1.38149432416224,103.869244147642,66,SELETAR TER
1.38210779932227,103.869613860176,106,SELETAR TER
1.38209437264385,103.869672892516,108,SELETAR TER
1.38251405688913,103.869819419966,112,SELETAR TER
1.38253900986321,103.86971019678,116,SELETAR TER
1.38257968455128,103.869430400158,126,SELETAR TER
1.38265962776038,103.869297951471,128,SELETAR TER
1.37959846686921,103.865765775184,220,BELGRAVIA DR
1.37981455683134,103.865617461042,256,BELGRAVIA DR
1.37995891200175,103.865516709815,290,BELGRAVIA DR
1.37995703153808,103.865791115543,300,BELGRAVIA DR
1.37995697267406,103.865891475976,304,BELGRAVIA DR
1.37995814945722,103.866029869054,308,BELGRAVIA DR
1.38019867370186,103.865797678167,328,BELGRAVIA DR
1.38034385155674,103.865708869327,378,BELGRAVIA DR
1.380330872688,103.865855946566,384,BELGRAVIA DR
1.38052747907752,103.866072551626,400,BELGRAVIA DR
1.38056397776549,103.865875683808,408,BELGRAVIA DR
1.38067530820822,103.865270792397,430,BELGRAVIA DR
1.31184221477961,103.894784770422,7,IPOH LANE
1.34412954924508,103.870326858057,3,SOMMERVILLE RD
1.29659578899508,103.842393872828,15,OXLEY WALK
1.29632695093313,103.842533696547,17,OXLEY WALK
1.29577106313501,103.842570885216,21,OXLEY WALK
1.29546294164584,103.842257005939,23,OXLEY WALK
1.29578523158364,103.842103667366,25,OXLEY WALK
1.29650352019971,103.841836970371,31,OXLEY WALK
1.29670526502712,103.841902571018,33,OXLEY WALK
1.3169867430678,103.830547010629,9,KENG CHIN RD
1.39901716420001,103.89098971955,11,ANCHORVALE CRES
1.39903965487928,103.890679515558,13,ANCHORVALE CRES
1.39907933544606,103.890400143345,15,ANCHORVALE CRES
1.39950062635075,103.890446377204,17,ANCHORVALE CRES
1.39946842164339,103.890705336553,19,ANCHORVALE CRES
1.39945176036498,103.891015681631,21,ANCHORVALE CRES
1.39945688278538,103.891278073754,23,ANCHORVALE CRES
1.39985486535637,103.891290298253,25,ANCHORVALE CRES
1.39991098429881,103.890906957271,27,ANCHORVALE CRES
1.39996654489933,103.890529270498,29,ANCHORVALE CRES
1.43272348434602,103.801172745628,100,WOODLANDS AVE 5
1.43272645702076,103.800898224876,102,WOODLANDS AVE 5
1.43270801035535,103.800528468411,104,WOODLANDS AVE 5
1.43215712033674,103.800410267203,106,WOODLANDS AVE 5
1.43226966300175,103.80063497414,108,WOODLANDS AVE 5
1.43232869864239,103.800941126516,110,WOODLANDS AVE 5
1.43232509117905,103.801196501842,112,WOODLANDS AVE 5
1.43194152184918,103.80113188162,114,WOODLANDS AVE 5
1.43190767310269,103.800780785928,116,WOODLANDS AVE 5
1.43178127935757,103.800521571234,118,WOODLANDS AVE 5
1.43178127935757,103.800521571234,118,WOODLANDS AVE 5
1.43155445278906,103.800928298548,122,WOODLANDS AVE 5
1.30690598008532,103.902076705616,46,CEYLON RD
1.315212353872,103.83198898784,15,BALMORAL RD
1.3152612791319,103.831772842088,15A,BALMORAL RD
1.31540818620518,103.831141272552,15B,BALMORAL RD
1.31566301705224,103.83143937203,15C,BALMORAL RD
1.31602747726506,103.831589828409,15D,BALMORAL RD
1.32326280853012,103.851215603717,20,PEGU RD
1.33663955909373,103.921284387946,747A,BEDOK RESERVOIR CRES
1.33641902814808,103.920993282716,748A,BEDOK RESERVOIR CRES
1.33666009454079,103.921624733709,747B,BEDOK RESERVOIR CRES
1.33629391354585,103.921242294579,748B,BEDOK RESERVOIR CRES
1.33679206446804,103.921982613627,747C,BEDOK RESERVOIR CRES
1.33616175628118,103.921492598319,748C,BEDOK RESERVOIR CRES
1.37383013648271,103.941704779944,55,PASIR RIS DR 1
1.37362918733814,103.941459628266,57,PASIR RIS DR 1
1.37344018770061,103.940779151023,59,PASIR RIS DR 1
1.35309939707467,103.969850433009,9C,JLN PERNAMA
1.29884587568635,103.849843761878,27,BENCOOLEN ST
1.29937379451388,103.850356166455,51,BENCOOLEN ST
1.31499138887317,103.86050538635,10A,BENDEMEER RD
1.31547715332075,103.860312930116,10B,BENDEMEER RD
1.31584236197019,103.860644539729,10C,BENDEMEER RD
1.3181764267504,103.861403795159,22,BOON KENG RD
1.31771041461307,103.862786032663,23,BENDEMEER RD
1.31862347782979,103.862324355167,24,BENDEMEER RD
1.31867559454768,103.862705201531,25,BENDEMEER RD
1.31830753698523,103.86292186863,26,BENDEMEER RD
1.3186983250374,103.863232193576,28,BENDEMEER RD
1.31930336712701,103.86404981515,30,BENDEMEER RD
1.31957139918069,103.863680644289,31,BENDEMEER RD
1.31981683293001,103.863375513331,32,BENDEMEER RD
1.31966574874931,103.862764341278,33,BENDEMEER RD
1.32050169556611,103.863341271367,34,WHAMPOA WEST
1.30961901654532,103.909258168713,11,LOR N TELOK KURAU
1.29888471518871,103.853977806768,108,MIDDLE RD
1.28416470672212,103.835685472742,226,OUTRAM RD
1.38237840752772,103.739203543708,9,CHOA CHU KANG AVE 4
1.33121916409657,103.934743786122,300,BEDOK NTH AVE 3
1.29850482255038,103.825566227543,61,GRANGE RD
1.28343886724017,103.851137561525,3,RAFFLES PLACE
1.40610212517267,103.756996260232,2B,MANDAI ESTATE
1.33191842910524,103.744920410466,1,VENTURE AVE
1.32006737138548,103.797577618313,12,BIN TONG PK
1.31988552315081,103.796601385731,17,BIN TONG PK
1.32083545087083,103.797599536302,25,BIN TONG PK
1.31969549821648,103.797640292036,38,BIN TONG PK
1.32213041548629,103.79958276894,41,BIN TONG PK
1.31907189248938,103.798172750441,63,BIN TONG PK
1.34394293827762,103.788044732949,145,JLN KG CHANTEK
1.34394293827762,103.788044732949,163,JLN KG CHANTEK
1.34394293827762,103.788044732949,183,JLN KG CHANTEK
1.34421367314898,103.788279237795,203,JLN KG CHANTEK
1.34421367314898,103.788279237795,217,JLN KG CHANTEK
1.34421367314898,103.788279237795,221,JLN KG CHANTEK
1.34421367314898,103.788279237795,233,JLN KG CHANTEK
1.34421367314898,103.788279237795,251,JLN KG CHANTEK
1.34450346075775,103.788402604159,257,JLN KG CHANTEK
1.34450346075775,103.788402604159,257,JLN KG CHANTEK
1.34450346075775,103.788402604159,293,JLN KG CHANTEK
1.34380014106419,103.787950670728,87,JLN KG CHANTEK
1.34380014106419,103.787950670728,93,JLN KG CHANTEK
1.34380014106419,103.787950670728,105,JLN KG CHANTEK
1.34173828445496,103.788314732735,55,JLN KG CHANTEK
1.33904138290317,103.78719425715,10,BINJAI WALK
1.33879096068325,103.786751272357,11,BINJAI WALK
1.34290813569249,103.786782599333,7,BINJAI RISE
1.34310488110196,103.786609230729,9,BINJAI RISE
1.33619442059986,103.786775400103,11,BINJAI PK
1.33639893439432,103.786879443402,21,BINJAI PK
1.33745592430002,103.788171978911,40,BINJAI PK
1.33891825199064,103.787447546518,43,BINJAI PK
1.33779960220936,103.788086333533,44,BINJAI PK
1.34181164005053,103.787255068343,59,BINJAI PK
1.339828919857,103.787745426466,70,BINJAI PK
1.34155295695656,103.788345321172,92,BINJAI PK
1.32594687231999,103.850839479307,3,JLN AMPAS
1.31773262043162,103.844909211296,130,THOMSON RD
1.34918033846672,103.846702572322,61,BISHAN ST 21
1.34947644493458,103.847038124284,63,BISHAN ST 21
1.34456216829425,103.851287598109,135,BISHAN ST 12
1.34413413892599,103.851740462088,136,BISHAN ST 12
1.34444616933876,103.851797492955,137,BISHAN ST 12
1.34476326355539,103.852206845531,138,BISHAN ST 12
1.34479967079915,103.85310654157,140,BISHAN ST 12
1.34515398438822,103.853367119258,141,BISHAN ST 12
1.3455018612837,103.853443638303,142,BISHAN ST 12
1.34594126815115,103.853322120107,144,BISHAN ST 12
1.34488600912463,103.85428449567,145,BISHAN ST 11
1.34408604869728,103.854147568942,146,BISHAN ST 11
1.34387703291756,103.855106377701,147,BISHAN ST 11
1.34423360807461,103.854763632034,148,BISHAN ST 11
1.34427940850469,103.855555665099,149,BISHAN ST 11
1.34507321944685,103.855542321231,151,BISHAN ST 11
1.34565720294221,103.854641447626,152,BISHAN ST 11
1.35692385325355,103.845156525793,288,BISHAN ST 24
1.35666114854935,103.844930577727,289,BISHAN ST 24
1.35613778516578,103.844897654796,290,BISHAN ST 24
1.35591015038816,103.845158434779,291,BISHAN ST 24
1.35601736515831,103.845668085918,292,BISHAN ST 22
1.35628009744135,103.845894054401,293,BISHAN ST 22
1.34752183684459,103.852047817533,31,BISHAN ST 11
1.34682504729822,103.852579052033,33,BISHAN ST 11
1.36597459873857,103.832000490147,16,SIN MING WALK
1.36553438753839,103.831893925075,18,SIN MING WALK
1.36551901651934,103.83137097488,20,SIN MING WALK
1.36585463776282,103.830925730001,22,SIN MING WALK
1.36644805146649,103.830968768687,24,SIN MING WALK
1.35965938478527,103.83269196692,61,BRIGHT HILL DR
1.34897431725158,103.851306462341,192,BISHAN ST 13
1.34866564535341,103.850977151715,193,BISHAN ST 13
1.34829912335444,103.851419417474,194,BISHAN ST 13
1.34836249773133,103.850897052933,195,BISHAN ST 13
1.34804172728488,103.850726886792,196,BISHAN ST 13
1.34909908028047,103.850673737521,197,BISHAN ST 13
1.34485915828155,103.848400765185,101,BISHAN ST 12
1.34514312334771,103.847990805259,102,BISHAN ST 12
1.34551249132107,103.848314162387,103,BISHAN ST 12
1.34589493632509,103.847365252767,105,BISHAN ST 12
1.34610070068318,103.847847191353,106,BISHAN ST 12
1.34641761420969,103.847920706844,107,BISHAN ST 12
1.34671498920228,103.847398357544,108,BISHAN ST 12
1.34675059587744,103.847990168368,109,BISHAN ST 12
1.34740957043626,103.848054589423,110,BISHAN ST 12
1.3470675266428,103.848063665404,111,BISHAN ST 12
1.34681029782169,103.84904106054,112,BISHAN ST 12
1.34723185095731,103.848808988875,113,BISHAN ST 12
1.34754941457826,103.848880515837,114,BISHAN ST 12
1.34791838898824,103.84875012549,115,BISHAN ST 12
1.34780072014565,103.849316086687,116,BISHAN ST 12
1.32475281651109,103.89476148559,59,UBI AVE 1
1.32600649565921,103.879166965399,627A,ALJUNIED RD
1.27636418465694,103.83686028366,55,SPOTTISWOODE PK RD
1.27643938148724,103.837639813977,27A,EVERTON RD
1.27652551468213,103.838203693366,40,EVERTON RD
1.276152007551,103.836483684458,17,BLAIR RD
1.27624874669859,103.836027267933,34,BLAIR RD
1.27621566390807,103.835991450677,36,BLAIR RD
1.27577211287808,103.836019863084,41,BLAIR RD
1.27592976731326,103.835660206398,54,BLAIR RD
1.2771513159888,103.836911608825,3,KG BAHRU RD
1.27714545764625,103.836845340842,7,KG BAHRU RD
1.27714160189338,103.836808253779,9,KG BAHRU RD
1.27678255764099,103.836247513605,45,KG BAHRU RD
1.27657045639715,103.836013968985,59,KG BAHRU RD
1.27650835465496,103.835943515087,63,KG BAHRU RD
1.27140883340018,103.810887524155,44,TELOK BLANGAH DR
1.27175707090155,103.809560438327,45,TELOK BLANGAH DR
1.27169061066281,103.809852257535,46,TELOK BLANGAH DR
1.27204427103766,103.810096953624,47,TELOK BLANGAH DR
1.27234669758395,103.810554542558,48,TELOK BLANGAH DR
1.27220181541333,103.811060837387,49,TELOK BLANGAH DR
1.27492292747433,103.813408066986,58,TELOK BLANGAH HEIGHTS
1.27535343291152,103.813588303131,59,TELOK BLANGAH HEIGHTS
1.2760789576887,103.812157206469,60,TELOK BLANGAH HEIGHTS
1.27570500784022,103.812007084346,61,TELOK BLANGAH HEIGHTS
1.27524543144111,103.811106662751,62,TELOK BLANGAH HEIGHTS
1.2748312815147,103.810941362052,63,TELOK BLANGAH HEIGHTS
1.27515915779896,103.810138469233,68,TELOK BLANGAH HEIGHTS
1.2755834280501,103.810314018607,69,TELOK BLANGAH HEIGHTS
1.27309040956355,103.810143564301,50,TELOK BLANGAH DR
1.27351337938812,103.810145340012,51,TELOK BLANGAH DR
1.27384994087126,103.81124705243,52,TELOK BLANGAH DR
1.27429804779998,103.811431447755,53,TELOK BLANGAH DR
1.27359718662064,103.811942133272,54,TELOK BLANGAH DR
1.27396036035572,103.812149525435,55,TELOK BLANGAH DR
1.27425274045996,103.812429094644,56,TELOK BLANGAH HEIGHTS
1.27463331496045,103.812586604999,57,TELOK BLANGAH HEIGHTS
1.27450639323767,103.810535503194,64,TELOK BLANGAH DR
1.27406230448124,103.810424079622,65,TELOK BLANGAH DR
1.27413297268023,103.809632649822,66,TELOK BLANGAH DR
1.27463658888702,103.809632802145,67,TELOK BLANGAH DR
1.31577493252137,103.945189532444,562,UPP EAST COAST RD
1.32322945510698,103.852929261304,25,KIM KEAT CL
1.32012879856898,103.91212772924,17,JLN MASJID
1.3237471561912,103.909135122768,69H,LOR MELAYU
1.36298966373006,103.883225438394,2B,SIMON LANE
1.3628862084905,103.883806473726,6B,SIMON LANE
1.3081942908994,103.848496038331,1,HAMPSHIRE RD
1.28736604092558,103.81481812521,20,LENGKOK BAHRU
1.29676668282241,103.801667226274,501,STIRLING RD
1.29721457778047,103.814394265464,306,TANGLIN RD
1.29721457778047,103.814394265464,306,TANGLIN RD
1.31892103332462,103.816828825677,469,BUKIT TIMAH RD
1.38934588555852,103.770294815646,30,SEGAR RD
1.38960048374098,103.76944491141,32,SEGAR RD
1.38987346975863,103.770270004042,34,SEGAR RD
1.42816844075793,103.850490862012,461A,YISHUN AVE 6
1.42763782554451,103.850122713364,462A,YISHUN AVE 6
1.42713504784752,103.850234462665,462B,YISHUN AVE 6
1.42756789223526,103.850898360505,462C,YISHUN AVE 6
1.42803979679245,103.850958894803,462D,YISHUN AVE 6
1.31164773484526,103.885059930105,31,LOR 26 GEYLANG
1.33641354615461,103.868571670627,10,WOODLEIGH CL
1.33635017714701,103.869069780066,12,WOODLEIGH CL
1.31315197251255,103.914187695079,129,LOR L TELOK KURAU
1.31292621517254,103.914385134204,127A,LOR L TELOK KURAU
1.31337528475137,103.914128295002,129A,LOR L TELOK KURAU
1.2969510001399,103.765436140212,21,WEST COAST CRES
1.29684418941406,103.765095483969,23,WEST COAST CRES
1.29717608595021,103.764950465601,25,WEST COAST CRES
1.29750205659986,103.764791458254,27,WEST COAST CRES
1.29768212854433,103.76509723178,29,WEST COAST CRES
1.29768212854433,103.76509723178,29,WEST COAST CRES
1.4522266769117,103.814425933159,467,ADMIRALTY DR
1.44853184619022,103.814038812764,469,ADMIRALTY DR
1.45201033384256,103.813929032074,467A,ADMIRALTY DR
1.45051331300819,103.813729263582,468A,ADMIRALTY DR
1.44992054287527,103.81367406265,469A,ADMIRALTY DR
1.45114148417528,103.813629843094,467B,ADMIRALTY DR
1.45000861656517,103.814110899773,468B,ADMIRALTY DR
1.44826812204431,103.813348364213,469B,ADMIRALTY DR
1.45030915760099,103.814877754821,468C,ADMIRALTY DR
1.45083059926033,103.814273470438,468D,ADMIRALTY DR
1.38015842187112,103.962983685437,195B,JLN LOYANG BESAR
1.38005079580317,103.96390014473,205,JLN LOYANG BESAR
1.31323267920555,103.887112006703,25,LOR 32 GEYLANG
1.33137752612692,103.718976368519,6,FOURTH CHIN BEE RD
1.28622018403627,103.848848248994,11,NTH CANAL RD
1.28645729291767,103.848351660118,18,NTH CANAL RD
1.28724231760002,103.848714031674,1,LOR TELOK
1.28671175378346,103.848439161709,13,LOR TELOK
1.28652784591393,103.848724325267,23,LOR TELOK
1.28660403512033,103.848723883773,25,LOR TELOK
1.28651747149773,103.849245926702,38,CIRCULAR RD
1.28603255389977,103.849264660253,57,CIRCULAR RD
1.28606947540817,103.849244561902,58,CIRCULAR RD
1.28616575517401,103.849168637184,61,CIRCULAR RD
1.2868419884164,103.848825614779,79,CIRCULAR RD
1.28739463755154,103.848738704899,84,CIRCULAR RD
1.28612369200836,103.849768282843,32,BOAT QUAY
1.28654314262236,103.849478944243,41,BOAT QUAY
1.28671516298542,103.849397422579,45,BOAT QUAY
1.28695727111259,103.849304425836,50,BOAT QUAY
1.287049662739,103.849277998807,52,BOAT QUAY
1.28755021263269,103.84922286079,62,BOAT QUAY
1.28778337806366,103.84923417184,67,BOAT QUAY
1.28787722875399,103.849240508239,69,BOAT QUAY
1.28792329309666,103.849239742384,70,BOAT QUAY
1.28748857537147,103.848550541306,39,STH BRIDGE RD
1.28727902865752,103.848457371269,49,STH BRIDGE RD
1.28668333945357,103.84811789667,77,STH BRIDGE RD
1.28658891666308,103.848063480909,81,STH BRIDGE RD
1.37557855184257,103.903316771617,33,UPP SERANGOON VIEW
1.37540695025865,103.903037065289,31,UPP SERANGOON VIEW
1.37550739111958,103.902779987401,29,UPP SERANGOON VIEW
1.37588954783788,103.902995383459,27,UPP SERANGOON VIEW
1.37608152946854,103.902721972523,25,UPP SERANGOON VIEW
1.37601170997677,103.902427373594,23,UPP SERANGOON VIEW
1.29907909835282,103.852825383358,133,MIDDLE RD
1.35001706134177,103.878144358218,35,LOR LEW LIAN
1.35015652595255,103.878309575825,43,LOR LEW LIAN
1.35038008719104,103.878567760504,49,LOR LEW LIAN
1.31423937033553,103.870914031459,11,UPP BOON KENG RD
1.31423066306722,103.870061147604,12,UPP BOON KENG RD
1.31448109676372,103.87045800931,13,UPP BOON KENG RD
1.31505420515829,103.870303668462,14,UPP BOON KENG RD
1.3158732490877,103.871296185183,15,UPP BOON KENG RD
1.31543175817286,103.871651573593,16,UPP BOON KENG RD
1.3148035146287,103.872301458156,18,UPP BOON KENG RD
1.31526353935877,103.870688914288,14A,UPP BOON KENG RD
1.34837563274699,103.711418896236,10,BOON LAY PLACE
1.34798001192863,103.707547320825,268A,BOON LAY DR
1.34749415546443,103.70794092817,268B,BOON LAY DR
1.34713179624811,103.707996026992,268C,BOON LAY DR
1.34582026038185,103.7082523716,257,BOON LAY DR
1.3461871290723,103.708425276777,258,BOON LAY DR
1.34551436245235,103.708635583628,259,BOON LAY DR
1.34509373607503,103.708033296536,260,BOON LAY DR
1.34559270009438,103.70789526133,261,BOON LAY DR
1.34488435553152,103.707430279187,262,BOON LAY DR
1.3449417127979,103.707024183364,263,BOON LAY DR
1.34607772133477,103.706889791188,264,BOON LAY DR
1.34567942961672,103.706599274406,265,BOON LAY DR
1.34610310609752,103.706312723846,266,BOON LAY DR
1.34644748042229,103.706946815266,267,BOON LAY DR
1.34254056182434,103.713724388304,196,BOON LAY DR
1.34290239942025,103.713939473716,196A,BOON LAY DR
1.34410610226322,103.713719208827,197A,BOON LAY DR
1.34278860969527,103.714301445473,196B,BOON LAY DR
1.34378154860124,103.713531362621,197B,BOON LAY DR
1.34340319524203,103.713686073692,197C,BOON LAY DR
1.34360788485589,103.713869400316,197D,BOON LAY DR
1.34442113040794,103.714343745983,198,BOON LAY DR
1.34370632401881,103.714484938377,199,BOON LAY DR
1.34300396183387,103.7147005948,200,BOON LAY DR
1.34326615072686,103.715411866571,201,BOON LAY DR
1.34378470716237,103.715093852955,202,BOON LAY DR
1.34413570974205,103.715657464606,203,BOON LAY DR
1.34439040632357,103.715097702741,204,BOON LAY DR
1.3448541558936,103.71571623191,205,BOON LAY DR
1.34495240658989,103.715039943132,206,BOON LAY DR
1.34624968110859,103.709387013109,174,BOON LAY DR
1.3466891668137,103.709485323529,175,BOON LAY DR
1.34725100297381,103.710014454331,176,BOON LAY DR
1.34781063442173,103.70952850456,177,BOON LAY DR
1.34731245413467,103.708804114372,178,BOON LAY DR
1.34703395486512,103.708985502465,179,BOON LAY DR
1.34861716958631,103.709733571074,183A,BOON LAY AVE
1.34809658034934,103.709411374507,183B,BOON LAY AVE
1.34865235705736,103.709098000538,183C,BOON LAY AVE
1.34909073283026,103.709042656994,183D,BOON LAY AVE
1.34761444670163,103.708643452604,180A,BOON LAY DR
1.34861811652173,103.708239203165,181A,BOON LAY DR
1.3478338877964,103.709071002443,180B,BOON LAY DR
1.34878960630831,103.708522033806,181B,BOON LAY DR
1.34842576974133,103.708720468959,180C,BOON LAY DR
1.34658610279642,103.71356835409,207,BOON LAY PLACE
1.34700367367086,103.714216413585,208,BOON LAY PLACE
1.34625797211647,103.715154716629,209,BOON LAY PLACE
1.34779052715772,103.713134476591,210,BOON LAY PLACE
1.34824122465843,103.7140978842,211,BOON LAY PLACE
1.34912704098713,103.713021012998,212,BOON LAY PLACE
1.34945934187378,103.712840315508,213,BOON LAY PLACE
1.34901664211505,103.712178566174,214,BOON LAY PLACE
1.34868437470616,103.712359844107,215,BOON LAY PLACE
1.34272269102177,103.701890026285,11,JURONG WEST ST 65
1.34634819695609,103.712429315389,221,BOON LAY PLACE
1.35011840899724,103.711878431487,216A,BOON LAY AVE
1.34975528848511,103.711299286924,217A,BOON LAY AVE
1.34996326369316,103.710542991018,218A,BOON LAY AVE
1.35045090220437,103.712258843807,216B,BOON LAY AVE
1.34972464083493,103.710833182612,217B,BOON LAY AVE
1.35032300441897,103.710891359405,218B,BOON LAY AVE
1.35069413829075,103.711460026009,218C,BOON LAY AVE
1.35085259170778,103.712084210458,218D,BOON LAY AVE
1.34640538174582,103.71077711286,185,BOON LAY AVE
1.34561976984929,103.711613047955,186,BOON LAY AVE
1.34505773588936,103.710699802755,187,BOON LAY AVE
1.34381009067475,103.710990466041,188,BOON LAY DR
1.34442668624645,103.711462801071,189,BOON LAY DR
1.34507676207705,103.711850425927,190,BOON LAY DR
1.3437656891206,103.712164032913,191,BOON LAY DR
1.33120520053024,103.898593904518,28,UBI RD 4
1.32771850493037,103.850327771845,41,BOON TECK RD
1.28652962097248,103.833163087554,2A,BOON TIONG RD
1.28667370705369,103.832481682655,4A,BOON TIONG RD
1.28683524831827,103.831347591398,6A,BOON TIONG RD
1.28652536951667,103.830124811691,8A,BOON TIONG RD
1.28658878251866,103.831950295943,4B,BOON TIONG RD
1.2865459960886,103.83082447985,6B,BOON TIONG RD
1.28701694934714,103.830303346649,8B,BOON TIONG RD
1.28685767873282,103.832845909249,2C,BOON TIONG RD
1.35166519162345,103.84155399401,1,MARYMOUNT TER
1.30783850811919,103.819147244028,2,TAMAN SERASI
1.30814098499835,103.819593691426,10,TAMAN SERASI
1.30816131561975,103.820189431467,18,TAMAN SERASI
1.30877603374418,103.818780483991,1,TAMAN SERASI
1.30847204164943,103.819135632417,9,TAMAN SERASI
1.30883048643556,103.819418976686,19,TAMAN SERASI
1.30858689106333,103.819893500465,27,TAMAN SERASI
1.31115879610062,103.818029837974,2,LERMIT RD
1.30984313480364,103.808136965462,50,HOLLAND RD
1.31803357100437,103.753527872969,29,WEST COAST PK
1.31887818351099,103.753380970468,31,WEST COAST PK
1.31892750111834,103.754343950512,33,WEST COAST PK
1.3180713008573,103.75447286394,27,WEST COAST PK
1.31796953403697,103.754032097418,27A,WEST COAST PK
1.31781993099105,103.753761648276,27B,WEST COAST PK
1.31793946694554,103.753274746226,29A,WEST COAST PK
1.31784561181275,103.753126866834,29B,WEST COAST PK
1.31896420925064,103.753636743866,31A,WEST COAST PK
1.31902987122874,103.753954043444,31B,WEST COAST PK
1.3187335610635,103.754621949156,33A,WEST COAST PK
1.31349659008156,103.879766330124,12,LOR 19 GEYLANG
1.30308271591329,103.829026922086,11,CUSCADEN WALK
1.35644052936563,103.868239281746,258,LOR CHUAN
1.35638728926031,103.868288527418,258A,LOR CHUAN
1.35756151365918,103.870610329774,223,SERANGOON AVE 4
1.35720575037067,103.87083128115,224,SERANGOON AVE 4
1.35673481018433,103.870113743671,225,SERANGOON AVE 4
1.35682249995278,103.87085702772,226,SERANGOON AVE 4
1.35647098065071,103.871126764494,227,SERANGOON AVE 4
1.35636401495726,103.870259853394,228,SERANGOON AVE 4
1.35598199427884,103.870277102674,229,SERANGOON AVE 4
1.35598199427884,103.870277102674,229,SERANGOON AVE 4
1.3017832593872,103.891386720458,70,BOURNEMOUTH RD
1.30193836393789,103.891357500121,70A,BOURNEMOUTH RD
1.30210136453719,103.891330382845,70B,BOURNEMOUTH RD
1.37035994436211,103.877659577677,2,LOR NAPIRI
1.34103987340845,103.860428278171,205,BRADDELL RD
1.35227519903771,103.87210313592,264,SERANGOON CENTRAL
1.34665167355965,103.86422622536,3,SUNDRIDGE PK RD
1.34812745508053,103.864042222908,17,SUNDRIDGE PK RD
1.34744135856724,103.864143398308,9A,SUNDRIDGE PK RD
1.34698042323164,103.863896266749,8,MATLOCK RISE
1.34563948518653,103.865249821318,20,MACKERROW RD
1.3450536430443,103.864846132579,29A,MACKERROW RD
1.3462920043365,103.863166806697,16,LYNWOOD GROVE
1.34833714238526,103.862515699796,27,LYNWOOD GROVE
1.34434124627787,103.860975857111,5,DUNSFOLD DR
1.34567689821791,103.860774420036,19,DUNSFOLD DR
1.34754562611834,103.860971261429,20,DUNSFOLD DR
1.34796772012776,103.86049964371,39,DUNSFOLD DR
1.34585393008338,103.862113983388,6,COTSWOLD CL
1.34520065247165,103.862313909078,9,COTSWOLD CL
1.34633043436038,103.861814671254,12,COTSWOLD CL
1.34558380069795,103.862567298768,7A,COTSWOLD CL
1.34575318832002,103.863454295525,2,CLIFTON VALE
1.34636024594452,103.86397765587,3,CLIFTON VALE
1.34579316853872,103.863943518744,8A,CLIFTON VALE
1.34571360348997,103.864369519277,12B,CLIFTON VALE
1.34606265407952,103.865160188282,18,CLIFTON VALE
1.34826064988314,103.861005405284,2,CHILTERN DR
1.348157735781,103.861467704634,6,CHILTERN DR
1.34905315913804,103.862849313127,17,CHILTERN DR
1.34939442096921,103.86338949364,27,CHILTERN DR
1.3492204733543,103.864191347609,33A,CHILTERN DR
1.3491753710021,103.864654955939,37A,CHILTERN DR
1.34029764126767,103.847467390195,1,LOR 2 TOA PAYOH
1.34074251155366,103.857801875294,13,LOR 8 TOA PAYOH
1.34277133891621,103.841485734098,10A,BRADDELL HILL
1.34308216340486,103.840815659075,10B,BRADDELL HILL
